listing_id,lat,lon,Isabella Stewart Gardner Museum,Fenway Park,MFA Boston,Harvard Square,Boston Harbor,Boston Common,Bunker Hill Monument,Faneuil Hall Marketplace,Arnold Arboretum,Skywalk Observatory,price,beds,price_bed,rating,reviews_month,reviews_count,property_type,room_type,accommodates,host_response_rate,host_listing_count,bathrooms,bedrooms,availability,n,sscore,avgsscore,clus
9273395,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5,210,1,210,97,0.81,7,1,2,4,98,22,1,1,317,29,62,2.13793103448276,1
13993185,42.3602977,-71.0682455,2.69,2.11,2.44,2.9,3.51,0.55,1.6,0.87,5.26,1.56,200,1,200,96,6.12,10,1,2,4,100,1,1,1,136,33,76,2.3030303030303,1
9274587,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5,229,1,229,89,0.92,9,1,2,4,98,24,1,1,313,42,82,1.95238095238095,1
6554785,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,160,1,160,96,5.69,85,1,2,2,100,2,1,0,138,506,1069,2.11264822134387,2
2998554,42.3603213,-71.0669154,2.76,2.18,2.51,2.97,3.45,0.49,1.53,0.8,5.33,1.63,135,3,45,89,0.7,19,1,2,6,100,2,1,2,4,96,186,1.9375,1
4359160,42.3603319,-71.0663751,2.74,2.29,2.48,3,3.42,0.46,1.5,0.77,5.29,1.61,99,2,49.5,75,7.7,174,1,2,2,100,7,1,0,291,809,1045,1.29171817058096,1
3392423,42.3603213,-71.0669154,2.76,2.18,2.51,2.97,3.45,0.49,1.53,0.8,5.33,1.63,115,1,115,95,3.39,91,1,1,2,100,2,1,1,266,437,937,2.1441647597254,1
4489490,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5,229,1,229,94,0.72,16,1,2,2,100,15,1,0,73,70,150,2.14285714285714,1
508017,42.3580158,-71.0685149,2.47,1.91,2.21,3.01,3.55,0.32,1.76,0.95,5.03,1.34,199,1,199,94,3.02,156,1,2,2,100,1,1,1,298,753,1646,2.1859229747676,1
8170181,42.3605278,-71.0675386,2.71,2.17,2.45,2.92,3.49,0.55,1.58,0.85,5.31,1.58,200,1,200,93,1.87,22,1,2,3,100,1,1,1,273,101,200,1.98019801980198,1
3068453,42.3401342,-71.0788497,1.28,1.3,1.01,3.3,4.64,1.44,3.18,2.08,3.53,1.08,133,1,133,80,2.71,74,1,2,3,94,18,1,0,299,365,603,1.65205479452055,4
2821825,42.3510605,-71.0629663,2.21,1.94,1.94,3.59,3.42,0.41,2.08,0.86,4.7,1.26,329,2,164.5,95,0.17,4,1,2,4,89,558,2,2,364,23,53,2.30434782608696,1
21891,42.3320968,-71.0818668,1.14,1.75,1.08,3.83,5.12,2,3.78,2.56,3.03,1.69,349,2,174.5,94,0.32,21,1,2,4,89,558,1,2,364,90,207,2.3,4
4021522,42.1815605,-71.2033622,12.89,13.5,12.96,15.32,17.58,14.43,16.24,15.02,10.34,13.91,329,2,164.5,100,0.25,6,1,2,4,89,558,2,2,364,36,87,2.41666666666667,3
10742655,42.3588422,-71.0578337,2.83,2.38,2.56,3.43,2.84,0.57,1.46,0.24,5.32,1.7,70,2,35,80,0.65,4,1,1,8,97,2,1,1,365,16,31,1.9375,1
3653207,42.3504691,-71.066009,2.08,1.82,1.82,3.54,3.62,0.42,2.16,1.06,4.56,1.14,250,1,250,91,2.26,58,1,2,2,100,1,1,1,175,300,534,1.78,1
12211821,42.3401342,-71.0788497,1.28,1.3,1.01,3.3,4.64,1.44,3.18,2.08,3.53,1.08,158,2,79,84,2.11,10,1,2,3,100,11,1,0,323,45,73,1.62222222222222,4
2747654,42.3401342,-71.0788497,1.28,1.3,1.01,3.3,4.64,1.44,3.18,2.08,3.53,1.08,150,1,150,74,2.36,67,1,2,3,94,18,1,0,305,365,462,1.26575342465753,4
13081090,42.3320968,-71.0818668,1.14,1.75,1.08,3.83,5.12,2,3.78,2.56,3.03,1.69,279,2,139.5,100,1.88,5,7,2,4,71,363,2,2,76,12,31,2.58333333333333,4
13216268,42.351141,-71.0595612,2.42,2.08,2.15,3.74,3.28,0.56,2.01,0.78,4.91,1.41,500,3,166.67,90,4,6,7,2,7,100,1,3,3,13,22,43,1.95454545454545,1
1240598,42.3401342,-71.0788497,1.28,1.3,1.01,3.3,4.64,1.44,3.18,2.08,3.53,1.08,152,1,152,79,1.93,76,1,2,2,94,18,1,1,303,361,562,1.55678670360111,4
8799256,42.3523583,-71.0645599,2.23,1.78,1.93,3.41,3.43,0.24,1.97,0.87,4.71,1.1,295,3,98.33,92,3.96,43,1,2,6,100,4,1,2,36,241,487,2.02074688796681,1
4924009,42.3401342,-71.0788497,1.28,1.3,1.01,3.3,4.64,1.44,3.18,2.08,3.53,1.08,128,1,128,77,2.66,52,1,2,3,94,18,1,1,299,248,302,1.21774193548387,4
12069214,42.3486464,-71.0827003,1.26,0.8,1.05,2.79,4.38,1.07,2.84,1.82,4.03,0.13,220,1,220,100,1.76,8,1,2,3,100,2,1,0,309,27,60,2.22222222222222,4
497810,42.3317994,-71.0815553,1.16,1.77,1.1,3.87,5.12,2,3.78,2.56,3.03,1.74,334,3,111.33,92,5.09,135,1,2,8,100,1,1,3,236,628,1202,1.9140127388535,4
12365454,42.3551981,-71.0620236,2.47,2.02,2.22,3.48,3.19,0.23,1.77,0.63,5.01,1.34,290,2,145,94,6.98,30,1,2,6,97,4,1,2,291,143,264,1.84615384615385,1
9299923,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,139,2,69.5,94,2.28,14,3,2,4,71,363,1,1,1,85,158,1.85882352941176,2
6741968,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,239,1,239,95,5.67,85,1,2,4,100,1,1,1,291,430,962,2.23720930232558,2
4275846,42.3401342,-71.0788497,1.28,1.3,1.01,3.3,4.64,1.44,3.18,2.08,3.53,1.08,150,1,150,77,2.35,54,1,2,2,94,18,1,0,316,287,390,1.3588850174216,4
13926017,42.3486464,-71.0827003,1.26,0.8,1.05,2.79,4.38,1.07,2.84,1.82,4.03,0.13,290,2,145,87,2.14,4,1,2,5,86,5,1,2,245,10,18,1.8,4
8814532,42.3625944,-71.0638691,2.89,2.44,2.64,3.14,3.31,0.62,1.22,0.67,5.45,1.76,153,3,51,97,0.69,7,1,2,5,100,307,2,2,361,20,50,2.5,1
8420956,42.3621168,-71.0505499,3.37,2.92,3.1,3.88,2.71,1.11,1.36,0.33,5.86,2.24,345,1,345,100,0.69,8,8,1,2,100,1,1,1,34,61,148,2.42622950819672,1
8814105,42.3625944,-71.0638691,2.89,2.44,2.64,3.14,3.31,0.62,1.22,0.67,5.45,1.76,181,4,45.25,96,1.73,17,1,2,7,100,307,2,3,350,58,147,2.53448275862069,1
10730,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,150,1,150,95,0.25,21,1,2,3,100,12,1,1,94,118,226,1.91525423728814,2
14351036,42.3476159,-71.0634732,2.27,2.02,2.01,3.81,3.7,0.67,2.36,1.14,4.51,1.34,80,2,40,76,5,5,1,1,3,100,3,1.5,1,54,21,32,1.52380952380952,1
8325477,42.3652917,-71.0646337,3.11,2.66,2.85,3.16,3.37,0.83,1.19,0.72,5.66,1.98,275,1,275,100,0.37,4,1,2,2,100,1,1,1,307,11,28,2.54545454545455,1
5371687,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,249,1,249,98,1.51,26,1,2,4,100,1,1,1,299,155,358,2.30967741935484,2
8814215,42.3625944,-71.0638691,2.89,2.44,2.64,3.14,3.31,0.62,1.22,0.67,5.45,1.76,167,4,41.75,92,0.52,5,1,2,7,100,307,2,3,360,28,51,1.82142857142857,1
13152370,42.3523583,-71.0645599,2.23,1.78,1.93,3.41,3.43,0.24,1.97,0.87,4.71,1.1,285,3,95,90,4.92,10,1,2,6,100,4,1,2,119,37,66,1.78378378378378,1
12382239,42.3650658,-71.0602695,3.2,2.75,2.94,3.39,3.18,0.9,0.98,0.61,5.7,2.07,250,2,125,97,2.34,11,1,2,4,100,1,1,2,0,29,70,2.41379310344828,1
60356,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,175,1,175,92,0.15,5,3,2,2,100,12,1,1,82,22,39,1.77272727272727,2
1340290,42.3639657,-71.0683361,2.95,2.41,2.7,2.96,3.6,0.79,1.47,0.95,5.52,1.82,110,1,110,91,0.27,9,1,1,1,100,2,1,1,365,69,105,1.52173913043478,1
11842312,42.3486464,-71.0827003,1.26,0.8,1.05,2.79,4.38,1.07,2.84,1.82,4.03,0.13,179,1,179,90,2.93,12,1,2,2,71,363,1,1,100,62,84,1.35483870967742,4
4977034,42.351141,-71.0595612,2.42,2.08,2.15,3.74,3.28,0.56,2.01,0.78,4.91,1.41,400,2,200,97,1.7,34,7,2,4,100,2,2,2,319,191,427,2.23560209424084,1
4075898,42.3558162,-71.0612955,2.53,2.07,2.27,3.49,3.13,0.29,1.79,0.57,5.07,1.4,289,1,289,94,1.73,41,1,2,2,100,15,1,1,66,235,417,1.77446808510638,1
8696200,42.365919,-71.0669081,3.13,2.58,2.88,3.14,3.51,0.88,1.33,0.87,5.7,2,103,2,51.5,95,1.24,12,1,3,2,100,2,1,1,0,55,116,2.10909090909091,1
8302844,42.3603341,-71.0636278,2.74,2.29,2.48,3.14,3.28,0.46,1.4,0.63,5.29,1.61,107,2,53.5,89,6.7,78,1,2,4,97,4,1,0,8,356,666,1.87078651685393,1
8792552,42.3524896,-71.0592672,2.5,2.05,2.21,3.68,3.22,0.46,1.91,0.68,4.97,1.37,265,4,66.25,77,3.84,38,1,2,7,100,1,1,2,0,192,251,1.30729166666667,1
12087989,42.3486464,-71.0827003,1.26,0.8,1.05,2.79,4.38,1.07,2.84,1.82,4.03,0.13,220,1,220,98,2.52,12,1,2,3,100,2,1,0,312,54,117,2.16666666666667,4
2547129,42.3610208,-71.0569512,3.04,2.59,2.77,3.53,2.89,0.77,1.26,0.18,5.53,1.91,199,1,199,91,0.36,9,1,2,3,97,11,1,1,138,37,74,2,1
4190704,42.3557828,-71.0612123,2.53,2.08,2.28,3.5,3.12,0.29,1.79,0.56,5.08,1.4,220,1,220,81,3.43,81,1,2,3,97,4,1,0,324,465,615,1.32258064516129,1
7728499,42.3603341,-71.0636278,2.74,2.29,2.48,3.14,3.28,0.46,1.4,0.63,5.29,1.61,160,1,160,93,0.5,6,1,2,2,100,52,1,0,324,24,57,2.375,1
12541136,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,230,2,115,100,1.55,6,1,2,4,100,1,1,1,36,39,81,2.07692307692308,2
8563141,42.3523583,-71.0645599,2.23,1.78,1.93,3.41,3.43,0.24,1.97,0.87,4.71,1.1,285,2,142.5,91,3.4,37,1,2,4,100,4,1,2,127,152,280,1.84210526315789,1
6924700,42.3554049,-71.0580762,2.67,2.22,2.38,3.71,2.99,0.51,1.7,0.48,5.14,1.54,265,2,132.5,93,7.05,101,1,2,4,100,4,1,1,66,484,988,2.04132231404959,1
6596242,42.353313,-71.0605367,2.47,2.02,2.18,3.63,3.18,0.39,1.89,0.67,4.94,1.34,185,2,92.5,95,0.91,14,1,2,3,100,1,1,1,39,59,132,2.23728813559322,1
12363660,42.3401342,-71.0788497,1.28,1.3,1.01,3.3,4.64,1.44,3.18,2.08,3.53,1.08,206,2,103,87,4.02,15,1,2,3,100,3,1,0,354,48,86,1.79166666666667,4
13723404,42.3554049,-71.0580762,2.67,2.22,2.38,3.71,2.99,0.51,1.7,0.48,5.14,1.54,189,2,94.5,85,3.16,4,1,2,4,71,363,1,1,79,6,14,2.33333333333333,1
8792,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,154,1,154,91,0.21,18,1,2,3,100,12,1,1,248,112,263,2.34821428571429,2
10295349,42.3588422,-71.0578337,2.83,2.38,2.56,3.43,2.84,0.57,1.46,0.24,5.32,1.7,70,2,35,64,0.67,5,6,1,8,97,2,1,1,360,16,30,1.875,1
2547075,42.3610208,-71.0569512,3.04,2.59,2.77,3.53,2.89,0.77,1.26,0.18,5.53,1.91,150,1,150,88,0.68,20,1,2,2,97,11,1,0,331,97,167,1.72164948453608,1
2776391,42.3610208,-71.0569512,3.04,2.59,2.77,3.53,2.89,0.77,1.26,0.18,5.53,1.91,235,3,78.33,96,1.33,34,1,2,4,97,11,2,2,304,237,425,1.79324894514768,1
891953,42.3610208,-71.0569512,3.04,2.59,2.77,3.53,2.89,0.77,1.26,0.18,5.53,1.91,175,1,175,80,0.47,13,1,2,3,97,11,1.5,1,151,66,81,1.22727272727273,1
973695,42.3625944,-71.0638691,2.89,2.44,2.64,3.14,3.31,0.62,1.22,0.67,5.45,1.76,250,2,125,93,1.05,38,1,2,4,100,2,1,1,365,227,430,1.8942731277533,1
2481019,42.3644727,-71.060035,3.13,2.68,2.87,3.41,3.13,0.83,1.01,0.51,5.63,2,229,2,114.5,94,0.48,14,1,2,4,100,12,1,1,311,65,129,1.98461538461538,1
6134867,42.1815605,-71.2033622,12.89,13.5,12.96,15.32,17.58,14.43,16.24,15.02,10.34,13.91,325,2,162.5,93,6.4,105,1,2,4,100,4,1,2,306,521,1001,1.92130518234165,3
10705351,42.3088791,-71.0625946,3.22,3.81,3.16,5.8,6.47,3.83,5.4,4.17,3.68,3.66,125,2,62.5,100,6.25,15,1,1,5,100,1,1,1,18,66,137,2.07575757575758,3
6936712,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,175,1,175,92,0.36,5,3,2,1,100,12,1,0,285,27,67,2.48148148148148,2
1873046,42.3486464,-71.0827003,1.26,0.8,1.05,2.79,4.38,1.07,2.84,1.82,4.03,0.13,184,1,184,79,1.01,29,1,2,3,94,18,1,1,308,176,236,1.34090909090909,4
218259,42.3320968,-71.0818668,1.14,1.75,1.08,3.83,5.12,2,3.78,2.56,3.03,1.69,269,1,269,90,0.09,5,1,2,2,89,558,1,1,364,35,69,1.97142857142857,4
5953696,42.3510605,-71.0629663,2.21,1.94,1.94,3.59,3.42,0.41,2.08,0.86,4.7,1.26,225,1,225,97,4.52,28,7,2,2,100,1,1,1,13,152,306,2.01315789473684,1
6181758,42.1815605,-71.2033622,12.89,13.5,12.96,15.32,17.58,14.43,16.24,15.02,10.34,13.91,310,2,155,94,5.34,87,1,2,4,100,4,1,2,203,416,870,2.09134615384615,3
5215982,42.3558162,-71.0612955,2.53,2.07,2.27,3.49,3.13,0.29,1.79,0.57,5.07,1.4,285,1,285,87,1.28,20,1,2,2,100,1,1,1,31,100,175,1.75,1
38579,42.3635338,-71.0640789,3.05,2.6,2.79,3.33,3.3,0.77,1.18,0.66,5.6,1.92,299,2,149.5,87,0.08,4,1,2,4,89,558,2,2,364,10,22,2.2,1
4118162,42.3558162,-71.0612955,2.53,2.07,2.27,3.49,3.13,0.29,1.79,0.57,5.07,1.4,289,1,289,90,1.09,25,1,2,2,100,15,1,1,70,100,196,1.96,1
4303606,42.3488198,-71.0675811,2.06,1.8,1.79,3.63,3.78,0.57,2.31,1.22,4.41,1.12,115,1,115,98,1.88,43,6,1,2,100,4,2,1,325,238,533,2.23949579831933,1
13669224,42.3523583,-71.0645599,2.23,1.78,1.93,3.41,3.43,0.24,1.97,0.87,4.71,1.1,200,2,100,95,2.67,4,1,2,4,100,1,1,1,0,20,43,2.15,1
70481,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,175,1,175,93,0.09,6,1,2,2,100,12,1,1,259,19,47,2.47368421052632,2
4510513,42.3558162,-71.0612955,2.53,2.07,2.27,3.49,3.13,0.29,1.79,0.57,5.07,1.4,229,1,229,92,0.96,21,1,2,2,100,15,1,0,54,103,215,2.0873786407767,1
11866651,42.3495423,-71.0662244,2.11,1.85,1.84,3.57,3.7,0.5,2.23,1.14,4.5,1.17,350,9,38.89,99,8.22,40,2,2,10,100,1,2.5,3,133,227,506,2.22907488986784,1
14110129,42.3600825,-71.0588801,2.97,2.51,2.7,3.51,2.96,0.7,1.42,0.22,5.46,1.84,299,2,149.5,90,3.66,5,1,2,3,100,2,1,1,341,40,60,1.5,1
1596470,42.3495919,-71.0684232,1.96,1.7,1.69,3.58,3.79,0.56,2.31,1.23,4.44,1.03,375,4,93.75,100,0.25,9,2,2,6,100,1,2,2,315,55,116,2.10909090909091,1
4574921,42.3557828,-71.0612123,2.53,2.08,2.28,3.5,3.12,0.29,1.79,0.56,5.08,1.4,300,3,100,85,3.77,78,1,2,6,97,4,2,2,296,414,604,1.45893719806763,1
1248870,42.3644727,-71.060035,3.13,2.68,2.87,3.41,3.13,0.83,1.01,0.51,5.63,2,219,2,109.5,98,0.48,17,1,2,4,100,12,1,1,310,105,223,2.12380952380952,1
13275308,42.3575512,-71.054596,2.93,2.47,2.66,3.67,2.71,0.71,1.55,0.23,5.42,1.8,375,3,125,98,8,24,1,2,6,100,1,2,2,325,109,235,2.15596330275229,1
8441187,42.3558162,-71.0612955,2.53,2.07,2.27,3.49,3.13,0.29,1.79,0.57,5.07,1.4,95,1,95,95,4.05,45,1,3,2,100,1,1,1,59,136,300,2.20588235294118,1
14043390,42.3486464,-71.0827003,1.26,0.8,1.05,2.79,4.38,1.07,2.84,1.82,4.03,0.13,150,1,150,93,2.26,4,1,2,4,100,1,1,1,154,5,8,1.6,4
13812075,42.3575512,-71.054596,2.93,2.47,2.66,3.67,2.71,0.71,1.55,0.23,5.42,1.8,140,1,140,99,7.12,14,1,2,2,100,1,1,1,134,60,137,2.28333333333333,1
6686224,42.3401342,-71.0788497,1.28,1.3,1.01,3.3,4.64,1.44,3.18,2.08,3.53,1.08,125,1,125,85,4.66,27,1,1,1,98,3,1,1,99,139,184,1.32374100719424,4
2410846,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,150,1,150,90,0.22,6,1,2,2,97,11,1,1,329,38,49,1.28947368421053,2
2573685,42.3635338,-71.0640789,3.05,2.6,2.79,3.33,3.3,0.77,1.18,0.66,5.6,1.92,249,2,124.5,96,0.19,5,1,2,4,100,12,1,1,296,34,86,2.52941176470588,1
13730500,42.3554049,-71.0580762,2.67,2.22,2.38,3.71,2.99,0.51,1.7,0.48,5.14,1.54,250,3,83.33,93,3.23,7,1,2,6,50,1,2,2,23,16,32,2,1
9111413,42.3551981,-71.0620236,2.47,2.02,2.22,3.48,3.19,0.23,1.77,0.63,5.01,1.34,240,1,240,86,5.47,35,1,2,3,97,4,1,1,322,266,414,1.55639097744361,1
12987348,42.3575512,-71.054596,2.93,2.47,2.66,3.67,2.71,0.71,1.55,0.23,5.42,1.8,375,3,125,95,8.3,26,1,2,6,100,2,2,2,278,118,240,2.03389830508475,1
8340072,42.3523583,-71.0645599,2.23,1.78,1.93,3.41,3.43,0.24,1.97,0.87,4.71,1.1,225,2,112.5,90,2.2,25,1,2,4,100,4,1,1,137,100,197,1.97,1
1966195,42.3320968,-71.0818668,1.14,1.75,1.08,3.83,5.12,2,3.78,2.56,3.03,1.69,389,3,129.67,96,0.78,23,1,2,5,96,313,2,2,38,145,315,2.17241379310345,4
12815192,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,175,1,175,93,1.21,4,1,2,2,83,1,1,1,4,12,30,2.5,2
7914359,42.1815605,-71.2033622,12.89,13.5,12.96,15.32,17.58,14.43,16.24,15.02,10.34,13.91,365,3,121.67,94,5.33,65,1,2,6,100,4,1,2,305,328,686,2.09146341463415,3
820073,42.3510605,-71.0629663,2.21,1.94,1.94,3.59,3.42,0.41,2.08,0.86,4.7,1.26,449,2,224.5,99,1.11,46,7,2,4,100,1,2,1,337,347,754,2.17291066282421,1
4489588,42.3554049,-71.0580762,2.67,2.22,2.38,3.71,2.99,0.51,1.7,0.48,5.14,1.54,249,1,249,97,0.72,16,1,2,2,100,1,1,1,248,53,130,2.45283018867925,1
1868124,42.3320968,-71.0818668,1.14,1.75,1.08,3.83,5.12,2,3.78,2.56,3.03,1.69,293,2,146.5,95,0.3,8,1,2,3,96,313,1,1,83,67,116,1.73134328358209,4
52423,42.343674,-71.0974737,0.51,0.33,0.46,2.81,5.28,1.94,3.53,2.73,3.33,1.03,349,2,174.5,93,0.07,4,1,2,4,89,558,2,2,364,16,31,1.9375,2
54215,42.3401733,-71.1059383,0.56,0.69,0.89,2.84,5.85,2.46,3.97,3.29,2.75,1.6,349,2,174.5,80,0.08,5,1,2,4,89,558,2,2,364,15,34,2.26666666666667,2
9364092,42.3431955,-71.0901087,0.68,0.67,0.46,2.85,4.99,1.68,3.39,2.43,3.42,0.74,158,1,158,100,0.6,5,1,2,2,100,1,1,1,65,34,84,2.47058823529412,4
7211531,42.3427542,-71.0973584,0.47,0.42,0.42,2.86,5.35,2.01,3.6,2.79,3.36,1.1,67,1,67,89,1.17,12,1,1,2,100,2,1,1,149,49,104,2.12244897959184,2
6923446,42.3401733,-71.1059383,0.56,0.69,0.89,2.84,5.85,2.46,3.97,3.29,2.75,1.6,175,2,87.5,96,1.29,16,1,1,2,100,1,1,1,276,67,147,2.19402985074627,2
39116,42.3428308,-71.102129,0.4,0.45,0.68,2.6,5.55,2.21,3.74,2.99,3.07,1.3,99,1,99,97,0.62,46,1,1,2,70,1,1,1,251,317,734,2.31545741324921,2
3992208,42.3453621,-71.0948612,0.68,0.33,0.51,2.82,5.1,1.76,3.37,2.54,3.45,0.85,99,1,99,76,7.53,184,1,2,4,100,7,1,0,283,859,1152,1.34109429569267,2
4577188,42.3453621,-71.0948612,0.68,0.33,0.51,2.82,5.1,1.76,3.37,2.54,3.45,0.85,127,2,63.5,84,3,64,1,2,4,100,11,1,1,359,402,672,1.67164179104478,2
3985462,42.3511333,-71.0850962,1.4,0.9,1.2,2.53,4.45,1.09,2.87,1.85,4.2,0.39,199,1,199,98,5.01,121,1,2,3,100,15,1,1,315,813,1749,2.15129151291513,4
13434817,42.34586,-71.1073149,0.84,0.6,1.12,2.34,5.67,2.26,3.78,3.01,3.2,1.52,200,2,100,91,3.93,11,1,2,4,100,3,1,2,31,39,80,2.05128205128205,2
14274311,42.3420086,-71.087324,0.76,0.87,0.52,2.93,4.93,1.64,3.41,2.37,3.47,0.79,150,1,150,100,4.69,5,1,2,2,100,2,1,1,80,31,70,2.25806451612903,4
14221294,42.3453621,-71.0948612,0.68,0.33,0.51,2.82,5.1,1.76,3.37,2.54,3.45,0.85,75,1,75,100,5,5,1,1,2,97,1,1,1,0,20,41,2.05,2
1695275,42.3453621,-71.0948612,0.68,0.33,0.51,2.82,5.1,1.76,3.37,2.54,3.45,0.85,99,1,99,78,7.05,252,1,2,4,100,7,1,1,226,1343,1910,1.42218912881608,2
2915595,42.34586,-71.1073149,0.84,0.6,1.12,2.34,5.67,2.26,3.78,3.01,3.2,1.52,299,1,299,98,1.73,47,1,2,2,100,1,1,1,106,300,642,2.14,2
6356533,42.3443871,-71.100938,0.61,0.34,0.76,2.61,5.44,2.13,3.63,2.88,3.22,1.19,279,3,93,90,1.11,14,1,2,5,96,313,2,2,65,49,89,1.81632653061225,2
10231714,42.3428308,-71.102129,0.4,0.45,0.68,2.6,5.55,2.21,3.74,2.99,3.07,1.3,140,2,70,95,4.56,38,1,2,4,100,2,1,1,0,233,428,1.83690987124464,2
9452993,42.3443546,-71.0880783,0.83,0.7,0.61,2.77,4.9,1.59,3.31,2.34,3.6,0.65,60,1,60,89,1.95,11,1,1,2,100,2,1,1,164,58,127,2.18965517241379,4
7650016,42.343674,-71.0974737,0.51,0.33,0.46,2.81,5.28,1.94,3.53,2.73,3.33,1.03,130,1,130,97,1.07,14,1,2,2,100,1,1,0,277,69,118,1.71014492753623,2
6240901,42.337739,-71.0957317,0.21,0.85,0.2,3.15,5.41,2.12,3.89,2.86,3.05,1.25,88,1,88,77,5.66,91,1,1,1,100,1,1,1,306,411,675,1.64233576642336,4
13073078,42.3600825,-71.0588801,2.97,2.51,2.7,3.51,2.96,0.7,1.42,0.22,5.46,1.84,60,1,60,100,1.94,6,1,1,2,100,1,1,1,0,7,18,2.57142857142857,1
6568621,42.3401733,-71.1059383,0.56,0.69,0.89,2.84,5.85,2.46,3.97,3.29,2.75,1.6,279,3,93,84,0.82,10,1,2,5,96,313,2,2,67,38,58,1.52631578947368,2
3914363,42.3401733,-71.1059383,0.56,0.69,0.89,2.84,5.85,2.46,3.97,3.29,2.75,1.6,219,2,109.5,92,0.21,5,1,2,3,96,313,1,1,148,20,42,2.1,2
12630619,42.3504193,-71.1013892,1.18,0.51,1.17,2.37,5.28,1.95,3.46,2.68,3.76,1.24,140,2,70,94,4.76,10,1,2,3,100,1,1,1,114,46,99,2.15217391304348,2
6453686,42.3453621,-71.0948612,0.68,0.33,0.51,2.82,5.1,1.76,3.37,2.54,3.45,0.85,140,1,140,95,3.76,58,1,2,2,60,1,1,0,191,271,549,2.02583025830258,2
3783090,42.34576,-71.1057461,0.78,0.56,1.08,2.38,5.63,2.23,3.75,2.97,3.23,1.49,160,1,160,100,1.73,12,1,2,2,97,5,1,0,77,80,176,2.2,2
12826881,42.337739,-71.0957317,0.21,0.85,0.2,3.15,5.41,2.12,3.89,2.86,3.05,1.25,75,1,75,89,2.06,7,1,1,1,83,1,1,1,3,25,47,1.88,4
14252020,42.3443546,-71.0880783,0.83,0.7,0.61,2.77,4.9,1.59,3.31,2.34,3.6,0.65,74,1,74,93,6,6,1,1,1,82,1,1,1,0,12,27,2.25,4
5125723,42.3438822,-71.0894257,0.72,0.64,0.5,2.82,4.96,1.65,3.37,2.4,3.49,0.71,100,1,100,97,1.6,29,1,2,2,70,1,1,1,309,118,259,2.19491525423729,4
10995976,42.3428308,-71.102129,0.4,0.45,0.68,2.6,5.55,2.21,3.74,2.99,3.07,1.3,77,2,38.5,83,4.66,32,1,1,2,100,2,1,1,300,149,281,1.88590604026846,2
228883,42.3453621,-71.0948612,0.68,0.33,0.51,2.82,5.1,1.76,3.37,2.54,3.45,0.85,349,2,174.5,94,0.09,4,1,2,5,89,558,2,2,364,17,23,1.35294117647059,2
13709190,42.3428308,-71.102129,0.4,0.45,0.68,2.6,5.55,2.21,3.74,2.99,3.07,1.3,89,1,89,79,8.33,20,1,1,2,100,2,1,1,321,61,98,1.60655737704918,2
6516588,42.34364,-71.0878594,0.81,0.72,0.59,2.85,4.92,1.62,3.4,2.36,3.57,0.74,175,1,175,98,0.58,9,1,2,3,50,1,1,1,365,54,111,2.05555555555556,4
1863443,42.3401733,-71.1059383,0.56,0.69,0.89,2.84,5.85,2.46,3.97,3.29,2.75,1.6,219,2,109.5,80,0.18,5,1,2,3,96,313,1,1,148,39,53,1.35897435897436,2
12446656,42.3428308,-71.102129,0.4,0.45,0.68,2.6,5.55,2.21,3.74,2.99,3.07,1.3,80,1,80,90,2.31,10,1,3,2,100,2,1,1,248,33,77,2.33333333333333,2
13724578,42.3453621,-71.0948612,0.68,0.33,0.51,2.82,5.1,1.76,3.37,2.54,3.45,0.85,120,2,60,80,3.58,8,1,2,4,100,1,1,1,0,28,53,1.89285714285714,2
1864705,42.3401733,-71.1059383,0.56,0.69,0.89,2.84,5.85,2.46,3.97,3.29,2.75,1.6,279,3,93,86,0.35,10,1,2,5,96,313,2,2,83,41,63,1.53658536585366,2
