listing_id,lat,lon,Isabella Stewart Gardner Museum,Fenway Park,MFA Boston,Harvard Square,Boston Harbor,Boston Common,Bunker Hill Monument,Faneuil Hall Marketplace,Arnold Arboretum,Skywalk Observatory,price,beds,price_bed,rating,reviews_month,reviews_count,property_type,room_type,accommodates,host_response_rate,host_listing_count,bathrooms,bedrooms,availability
13081090,42.3320968,-71.0818668,1.14,1.75,1.08,3.83,5.12,2,3.78,2.56,3.03,1.69,279,2,139.5,100,1.88,5,Loft,Entire home/apt,4,71,363,2,2,76
13216268,42.351141,-71.0595612,2.42,2.08,2.15,3.74,3.28,0.56,2.01,0.78,4.91,1.41,500,3,166.67,90,4,6,Loft,Entire home/apt,7,100,1,3,3,13
1240598,42.3401342,-71.0788497,1.28,1.3,1.01,3.3,4.64,1.44,3.18,2.08,3.53,1.08,152,1,152,79,1.93,76,Apartment,Entire home/apt,2,94,18,1,1,303
8799256,42.3523583,-71.0645599,2.23,1.78,1.93,3.41,3.43,0.24,1.97,0.87,4.71,1.1,295,3,98.33,92,3.96,43,Apartment,Entire home/apt,6,100,4,1,2,36
4924009,42.3401342,-71.0788497,1.28,1.3,1.01,3.3,4.64,1.44,3.18,2.08,3.53,1.08,128,1,128,77,2.66,52,Apartment,Entire home/apt,3,94,18,1,1,299
12069214,42.3486464,-71.0827003,1.26,0.8,1.05,2.79,4.38,1.07,2.84,1.82,4.03,0.13,220,1,220,100,1.76,8,Apartment,Entire home/apt,3,100,2,1,0,309
497810,42.3317994,-71.0815553,1.16,1.77,1.1,3.87,5.12,2,3.78,2.56,3.03,1.74,334,3,111.33,92,5.09,135,Apartment,Entire home/apt,8,100,1,1,3,236
12365454,42.3551981,-71.0620236,2.47,2.02,2.22,3.48,3.19,0.23,1.77,0.63,5.01,1.34,290,2,145,94,6.98,30,Apartment,Entire home/apt,6,97,4,1,2,291
9299923,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,139,2,69.5,94,2.28,14,Condominium,Entire home/apt,4,71,363,1,1,1
6741968,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,239,1,239,95,5.67,85,Apartment,Entire home/apt,4,100,1,1,1,291
4275846,42.3401342,-71.0788497,1.28,1.3,1.01,3.3,4.64,1.44,3.18,2.08,3.53,1.08,150,1,150,77,2.35,54,Apartment,Entire home/apt,2,94,18,1,0,316
13926017,42.3486464,-71.0827003,1.26,0.8,1.05,2.79,4.38,1.07,2.84,1.82,4.03,0.13,290,2,145,87,2.14,4,Apartment,Entire home/apt,5,86,5,1,2,245
8814532,42.3625944,-71.0638691,2.89,2.44,2.64,3.14,3.31,0.62,1.22,0.67,5.45,1.76,153,3,51,97,0.69,7,Apartment,Entire home/apt,5,100,307,2,2,361
8420956,42.3621168,-71.0505499,3.37,2.92,3.1,3.88,2.71,1.11,1.36,0.33,5.86,2.24,345,1,345,100,0.69,8,Boat,Private room,2,100,1,1,1,34
8814105,42.3625944,-71.0638691,2.89,2.44,2.64,3.14,3.31,0.62,1.22,0.67,5.45,1.76,181,4,45.25,96,1.73,17,Apartment,Entire home/apt,7,100,307,2,3,350
10730,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,150,1,150,95,0.25,21,Apartment,Entire home/apt,3,100,12,1,1,94
14351036,42.3476159,-71.0634732,2.27,2.02,2.01,3.81,3.7,0.67,2.36,1.14,4.51,1.34,80,2,40,76,5,5,Apartment,Private room,3,100,3,1.5,1,54
8325477,42.3652917,-71.0646337,3.11,2.66,2.85,3.16,3.37,0.83,1.19,0.72,5.66,1.98,275,1,275,100,0.37,4,Apartment,Entire home/apt,2,100,1,1,1,307
5371687,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,249,1,249,98,1.51,26,Apartment,Entire home/apt,4,100,1,1,1,299
8814215,42.3625944,-71.0638691,2.89,2.44,2.64,3.14,3.31,0.62,1.22,0.67,5.45,1.76,167,4,41.75,92,0.52,5,Apartment,Entire home/apt,7,100,307,2,3,360
13152370,42.3523583,-71.0645599,2.23,1.78,1.93,3.41,3.43,0.24,1.97,0.87,4.71,1.1,285,3,95,90,4.92,10,Apartment,Entire home/apt,6,100,4,1,2,119
12382239,42.3650658,-71.0602695,3.2,2.75,2.94,3.39,3.18,0.9,0.98,0.61,5.7,2.07,250,2,125,97,2.34,11,Apartment,Entire home/apt,4,100,1,1,2,0
60356,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,175,1,175,92,0.15,5,Condominium,Entire home/apt,2,100,12,1,1,82
1340290,42.3639657,-71.0683361,2.95,2.41,2.7,2.96,3.6,0.79,1.47,0.95,5.52,1.82,110,1,110,91,0.27,9,Apartment,Private room,1,100,2,1,1,365
11842312,42.3486464,-71.0827003,1.26,0.8,1.05,2.79,4.38,1.07,2.84,1.82,4.03,0.13,179,1,179,90,2.93,12,Apartment,Entire home/apt,2,71,363,1,1,100
4977034,42.351141,-71.0595612,2.42,2.08,2.15,3.74,3.28,0.56,2.01,0.78,4.91,1.41,400,2,200,97,1.7,34,Loft,Entire home/apt,4,100,2,2,2,319
4075898,42.3558162,-71.0612955,2.53,2.07,2.27,3.49,3.13,0.29,1.79,0.57,5.07,1.4,289,1,289,94,1.73,41,Apartment,Entire home/apt,2,100,15,1,1,66
8696200,42.365919,-71.0669081,3.13,2.58,2.88,3.14,3.51,0.88,1.33,0.87,5.7,2,103,2,51.5,95,1.24,12,Apartment,Shared room,2,100,2,1,1,0
8302844,42.3603341,-71.0636278,2.74,2.29,2.48,3.14,3.28,0.46,1.4,0.63,5.29,1.61,107,2,53.5,89,6.7,78,Apartment,Entire home/apt,4,97,4,1,0,8
8792552,42.3524896,-71.0592672,2.5,2.05,2.21,3.68,3.22,0.46,1.91,0.68,4.97,1.37,265,4,66.25,77,3.84,38,Apartment,Entire home/apt,7,100,1,1,2,0
12087989,42.3486464,-71.0827003,1.26,0.8,1.05,2.79,4.38,1.07,2.84,1.82,4.03,0.13,220,1,220,98,2.52,12,Apartment,Entire home/apt,3,100,2,1,0,312
2547129,42.3610208,-71.0569512,3.04,2.59,2.77,3.53,2.89,0.77,1.26,0.18,5.53,1.91,199,1,199,91,0.36,9,Apartment,Entire home/apt,3,97,11,1,1,138
4190704,42.3557828,-71.0612123,2.53,2.08,2.28,3.5,3.12,0.29,1.79,0.56,5.08,1.4,220,1,220,81,3.43,81,Apartment,Entire home/apt,3,97,4,1,0,324
7728499,42.3603341,-71.0636278,2.74,2.29,2.48,3.14,3.28,0.46,1.4,0.63,5.29,1.61,160,1,160,93,0.5,6,Apartment,Entire home/apt,2,100,52,1,0,324
12541136,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,230,2,115,100,1.55,6,Apartment,Entire home/apt,4,100,1,1,1,36
8563141,42.3523583,-71.0645599,2.23,1.78,1.93,3.41,3.43,0.24,1.97,0.87,4.71,1.1,285,2,142.5,91,3.4,37,Apartment,Entire home/apt,4,100,4,1,2,127
6924700,42.3554049,-71.0580762,2.67,2.22,2.38,3.71,2.99,0.51,1.7,0.48,5.14,1.54,265,2,132.5,93,7.05,101,Apartment,Entire home/apt,4,100,4,1,1,66
6596242,42.353313,-71.0605367,2.47,2.02,2.18,3.63,3.18,0.39,1.89,0.67,4.94,1.34,185,2,92.5,95,0.91,14,Apartment,Entire home/apt,3,100,1,1,1,39
12363660,42.3401342,-71.0788497,1.28,1.3,1.01,3.3,4.64,1.44,3.18,2.08,3.53,1.08,206,2,103,87,4.02,15,Apartment,Entire home/apt,3,100,3,1,0,354
13723404,42.3554049,-71.0580762,2.67,2.22,2.38,3.71,2.99,0.51,1.7,0.48,5.14,1.54,189,2,94.5,85,3.16,4,Apartment,Entire home/apt,4,71,363,1,1,79
8792,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,154,1,154,91,0.21,18,Apartment,Entire home/apt,3,100,12,1,1,248
10295349,42.3588422,-71.0578337,2.83,2.38,2.56,3.43,2.84,0.57,1.46,0.24,5.32,1.7,70,2,35,64,0.67,5,Bed & Breakfast,Private room,8,97,2,1,1,360
2547075,42.3610208,-71.0569512,3.04,2.59,2.77,3.53,2.89,0.77,1.26,0.18,5.53,1.91,150,1,150,88,0.68,20,Apartment,Entire home/apt,2,97,11,1,0,331
2776391,42.3610208,-71.0569512,3.04,2.59,2.77,3.53,2.89,0.77,1.26,0.18,5.53,1.91,235,3,78.33,96,1.33,34,Apartment,Entire home/apt,4,97,11,2,2,304
891953,42.3610208,-71.0569512,3.04,2.59,2.77,3.53,2.89,0.77,1.26,0.18,5.53,1.91,175,1,175,80,0.47,13,Apartment,Entire home/apt,3,97,11,1.5,1,151
973695,42.3625944,-71.0638691,2.89,2.44,2.64,3.14,3.31,0.62,1.22,0.67,5.45,1.76,250,2,125,93,1.05,38,Apartment,Entire home/apt,4,100,2,1,1,365
2481019,42.3644727,-71.060035,3.13,2.68,2.87,3.41,3.13,0.83,1.01,0.51,5.63,2,229,2,114.5,94,0.48,14,Apartment,Entire home/apt,4,100,12,1,1,311
6134867,42.1815605,-71.2033622,12.89,13.5,12.96,15.32,17.58,14.43,16.24,15.02,10.34,13.91,325,2,162.5,93,6.4,105,Apartment,Entire home/apt,4,100,4,1,2,306
10705351,42.3088791,-71.0625946,3.22,3.81,3.16,5.8,6.47,3.83,5.4,4.17,3.68,3.66,125,2,62.5,100,6.25,15,Apartment,Private room,5,100,1,1,1,18
6936712,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,175,1,175,92,0.36,5,Condominium,Entire home/apt,1,100,12,1,0,285
1873046,42.3486464,-71.0827003,1.26,0.8,1.05,2.79,4.38,1.07,2.84,1.82,4.03,0.13,184,1,184,79,1.01,29,Apartment,Entire home/apt,3,94,18,1,1,308
218259,42.3320968,-71.0818668,1.14,1.75,1.08,3.83,5.12,2,3.78,2.56,3.03,1.69,269,1,269,90,0.09,5,Apartment,Entire home/apt,2,89,558,1,1,364
5953696,42.3510605,-71.0629663,2.21,1.94,1.94,3.59,3.42,0.41,2.08,0.86,4.7,1.26,225,1,225,97,4.52,28,Loft,Entire home/apt,2,100,1,1,1,13
6181758,42.1815605,-71.2033622,12.89,13.5,12.96,15.32,17.58,14.43,16.24,15.02,10.34,13.91,310,2,155,94,5.34,87,Apartment,Entire home/apt,4,100,4,1,2,203
5215982,42.3558162,-71.0612955,2.53,2.07,2.27,3.49,3.13,0.29,1.79,0.57,5.07,1.4,285,1,285,87,1.28,20,Apartment,Entire home/apt,2,100,1,1,1,31
38579,42.3635338,-71.0640789,3.05,2.6,2.79,3.33,3.3,0.77,1.18,0.66,5.6,1.92,299,2,149.5,87,0.08,4,Apartment,Entire home/apt,4,89,558,2,2,364
4118162,42.3558162,-71.0612955,2.53,2.07,2.27,3.49,3.13,0.29,1.79,0.57,5.07,1.4,289,1,289,90,1.09,25,Apartment,Entire home/apt,2,100,15,1,1,70
4303606,42.3488198,-71.0675811,2.06,1.8,1.79,3.63,3.78,0.57,2.31,1.22,4.41,1.12,115,1,115,98,1.88,43,Bed & Breakfast,Private room,2,100,4,2,1,325
13669224,42.3523583,-71.0645599,2.23,1.78,1.93,3.41,3.43,0.24,1.97,0.87,4.71,1.1,200,2,100,95,2.67,4,Apartment,Entire home/apt,4,100,1,1,1,0
70481,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,175,1,175,93,0.09,6,Apartment,Entire home/apt,2,100,12,1,1,259
4510513,42.3558162,-71.0612955,2.53,2.07,2.27,3.49,3.13,0.29,1.79,0.57,5.07,1.4,229,1,229,92,0.96,21,Apartment,Entire home/apt,2,100,15,1,0,54
11866651,42.3495423,-71.0662244,2.11,1.85,1.84,3.57,3.7,0.5,2.23,1.14,4.5,1.17,350,9,38.89,99,8.22,40,House,Entire home/apt,10,100,1,2.5,3,133
14110129,42.3600825,-71.0588801,2.97,2.51,2.7,3.51,2.96,0.7,1.42,0.22,5.46,1.84,299,2,149.5,90,3.66,5,Apartment,Entire home/apt,3,100,2,1,1,341
1596470,42.3495919,-71.0684232,1.96,1.7,1.69,3.58,3.79,0.56,2.31,1.23,4.44,1.03,375,4,93.75,100,0.25,9,House,Entire home/apt,6,100,1,2,2,315
4574921,42.3557828,-71.0612123,2.53,2.08,2.28,3.5,3.12,0.29,1.79,0.56,5.08,1.4,300,3,100,85,3.77,78,Apartment,Entire home/apt,6,97,4,2,2,296
1248870,42.3644727,-71.060035,3.13,2.68,2.87,3.41,3.13,0.83,1.01,0.51,5.63,2,219,2,109.5,98,0.48,17,Apartment,Entire home/apt,4,100,12,1,1,310
13275308,42.3575512,-71.054596,2.93,2.47,2.66,3.67,2.71,0.71,1.55,0.23,5.42,1.8,375,3,125,98,8,24,Apartment,Entire home/apt,6,100,1,2,2,325
8441187,42.3558162,-71.0612955,2.53,2.07,2.27,3.49,3.13,0.29,1.79,0.57,5.07,1.4,95,1,95,95,4.05,45,Apartment,Shared room,2,100,1,1,1,59
14043390,42.3486464,-71.0827003,1.26,0.8,1.05,2.79,4.38,1.07,2.84,1.82,4.03,0.13,150,1,150,93,2.26,4,Apartment,Entire home/apt,4,100,1,1,1,154
13812075,42.3575512,-71.054596,2.93,2.47,2.66,3.67,2.71,0.71,1.55,0.23,5.42,1.8,140,1,140,99,7.12,14,Apartment,Entire home/apt,2,100,1,1,1,134
6686224,42.3401342,-71.0788497,1.28,1.3,1.01,3.3,4.64,1.44,3.18,2.08,3.53,1.08,125,1,125,85,4.66,27,Apartment,Private room,1,98,3,1,1,99
2410846,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,150,1,150,90,0.22,6,Apartment,Entire home/apt,2,97,11,1,1,329
2573685,42.3635338,-71.0640789,3.05,2.6,2.79,3.33,3.3,0.77,1.18,0.66,5.6,1.92,249,2,124.5,96,0.19,5,Apartment,Entire home/apt,4,100,12,1,1,296
13730500,42.3554049,-71.0580762,2.67,2.22,2.38,3.71,2.99,0.51,1.7,0.48,5.14,1.54,250,3,83.33,93,3.23,7,Apartment,Entire home/apt,6,50,1,2,2,23
9111413,42.3551981,-71.0620236,2.47,2.02,2.22,3.48,3.19,0.23,1.77,0.63,5.01,1.34,240,1,240,86,5.47,35,Apartment,Entire home/apt,3,97,4,1,1,322
12987348,42.3575512,-71.054596,2.93,2.47,2.66,3.67,2.71,0.71,1.55,0.23,5.42,1.8,375,3,125,95,8.3,26,Apartment,Entire home/apt,6,100,2,2,2,278
8340072,42.3523583,-71.0645599,2.23,1.78,1.93,3.41,3.43,0.24,1.97,0.87,4.71,1.1,225,2,112.5,90,2.2,25,Apartment,Entire home/apt,4,100,4,1,1,137
1966195,42.3320968,-71.0818668,1.14,1.75,1.08,3.83,5.12,2,3.78,2.56,3.03,1.69,389,3,129.67,96,0.78,23,Apartment,Entire home/apt,5,96,313,2,2,38
12815192,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87,175,1,175,93,1.21,4,Apartment,Entire home/apt,2,83,1,1,1,4
7914359,42.1815605,-71.2033622,12.89,13.5,12.96,15.32,17.58,14.43,16.24,15.02,10.34,13.91,365,3,121.67,94,5.33,65,Apartment,Entire home/apt,6,100,4,1,2,305
820073,42.3510605,-71.0629663,2.21,1.94,1.94,3.59,3.42,0.41,2.08,0.86,4.7,1.26,449,2,224.5,99,1.11,46,Loft,Entire home/apt,4,100,1,2,1,337
4489588,42.3554049,-71.0580762,2.67,2.22,2.38,3.71,2.99,0.51,1.7,0.48,5.14,1.54,249,1,249,97,0.72,16,Apartment,Entire home/apt,2,100,1,1,1,248
1868124,42.3320968,-71.0818668,1.14,1.75,1.08,3.83,5.12,2,3.78,2.56,3.03,1.69,293,2,146.5,95,0.3,8,Apartment,Entire home/apt,3,96,313,1,1,83
52423,42.343674,-71.0974737,0.51,0.33,0.46,2.81,5.28,1.94,3.53,2.73,3.33,1.03,349,2,174.5,93,0.07,4,Apartment,Entire home/apt,4,89,558,2,2,364
54215,42.3401733,-71.1059383,0.56,0.69,0.89,2.84,5.85,2.46,3.97,3.29,2.75,1.6,349,2,174.5,80,0.08,5,Apartment,Entire home/apt,4,89,558,2,2,364
9364092,42.3431955,-71.0901087,0.68,0.67,0.46,2.85,4.99,1.68,3.39,2.43,3.42,0.74,158,1,158,100,0.6,5,Apartment,Entire home/apt,2,100,1,1,1,65
7211531,42.3427542,-71.0973584,0.47,0.42,0.42,2.86,5.35,2.01,3.6,2.79,3.36,1.1,67,1,67,89,1.17,12,Apartment,Private room,2,100,2,1,1,149
6923446,42.3401733,-71.1059383,0.56,0.69,0.89,2.84,5.85,2.46,3.97,3.29,2.75,1.6,175,2,87.5,96,1.29,16,Apartment,Private room,2,100,1,1,1,276
39116,42.3428308,-71.102129,0.4,0.45,0.68,2.6,5.55,2.21,3.74,2.99,3.07,1.3,99,1,99,97,0.62,46,Apartment,Private room,2,70,1,1,1,251
3992208,42.3453621,-71.0948612,0.68,0.33,0.51,2.82,5.1,1.76,3.37,2.54,3.45,0.85,99,1,99,76,7.53,184,Apartment,Entire home/apt,4,100,7,1,0,283
4577188,42.3453621,-71.0948612,0.68,0.33,0.51,2.82,5.1,1.76,3.37,2.54,3.45,0.85,127,2,63.5,84,3,64,Apartment,Entire home/apt,4,100,11,1,1,359
3985462,42.3511333,-71.0850962,1.4,0.9,1.2,2.53,4.45,1.09,2.87,1.85,4.2,0.39,199,1,199,98,5.01,121,Apartment,Entire home/apt,3,100,15,1,1,315
13434817,42.34586,-71.1073149,0.84,0.6,1.12,2.34,5.67,2.26,3.78,3.01,3.2,1.52,200,2,100,91,3.93,11,Apartment,Entire home/apt,4,100,3,1,2,31
14274311,42.3420086,-71.087324,0.76,0.87,0.52,2.93,4.93,1.64,3.41,2.37,3.47,0.79,150,1,150,100,4.69,5,Apartment,Entire home/apt,2,100,2,1,1,80
14221294,42.3453621,-71.0948612,0.68,0.33,0.51,2.82,5.1,1.76,3.37,2.54,3.45,0.85,75,1,75,100,5,5,Apartment,Private room,2,97,1,1,1,0
1695275,42.3453621,-71.0948612,0.68,0.33,0.51,2.82,5.1,1.76,3.37,2.54,3.45,0.85,99,1,99,78,7.05,252,Apartment,Entire home/apt,4,100,7,1,1,226
2915595,42.34586,-71.1073149,0.84,0.6,1.12,2.34,5.67,2.26,3.78,3.01,3.2,1.52,299,1,299,98,1.73,47,Apartment,Entire home/apt,2,100,1,1,1,106
6356533,42.3443871,-71.100938,0.61,0.34,0.76,2.61,5.44,2.13,3.63,2.88,3.22,1.19,279,3,93,90,1.11,14,Apartment,Entire home/apt,5,96,313,2,2,65
10231714,42.3428308,-71.102129,0.4,0.45,0.68,2.6,5.55,2.21,3.74,2.99,3.07,1.3,140,2,70,95,4.56,38,Apartment,Entire home/apt,4,100,2,1,1,0
9452993,42.3443546,-71.0880783,0.83,0.7,0.61,2.77,4.9,1.59,3.31,2.34,3.6,0.65,60,1,60,89,1.95,11,Apartment,Private room,2,100,2,1,1,164
7650016,42.343674,-71.0974737,0.51,0.33,0.46,2.81,5.28,1.94,3.53,2.73,3.33,1.03,130,1,130,97,1.07,14,Apartment,Entire home/apt,2,100,1,1,0,277
6240901,42.337739,-71.0957317,0.21,0.85,0.2,3.15,5.41,2.12,3.89,2.86,3.05,1.25,88,1,88,77,5.66,91,Apartment,Private room,1,100,1,1,1,306
13073078,42.3600825,-71.0588801,2.97,2.51,2.7,3.51,2.96,0.7,1.42,0.22,5.46,1.84,60,1,60,100,1.94,6,Apartment,Private room,2,100,1,1,1,0
6568621,42.3401733,-71.1059383,0.56,0.69,0.89,2.84,5.85,2.46,3.97,3.29,2.75,1.6,279,3,93,84,0.82,10,Apartment,Entire home/apt,5,96,313,2,2,67
3914363,42.3401733,-71.1059383,0.56,0.69,0.89,2.84,5.85,2.46,3.97,3.29,2.75,1.6,219,2,109.5,92,0.21,5,Apartment,Entire home/apt,3,96,313,1,1,148
12630619,42.3504193,-71.1013892,1.18,0.51,1.17,2.37,5.28,1.95,3.46,2.68,3.76,1.24,140,2,70,94,4.76,10,Apartment,Entire home/apt,3,100,1,1,1,114
6453686,42.3453621,-71.0948612,0.68,0.33,0.51,2.82,5.1,1.76,3.37,2.54,3.45,0.85,140,1,140,95,3.76,58,Apartment,Entire home/apt,2,60,1,1,0,191
3783090,42.34576,-71.1057461,0.78,0.56,1.08,2.38,5.63,2.23,3.75,2.97,3.23,1.49,160,1,160,100,1.73,12,Apartment,Entire home/apt,2,97,5,1,0,77
12826881,42.337739,-71.0957317,0.21,0.85,0.2,3.15,5.41,2.12,3.89,2.86,3.05,1.25,75,1,75,89,2.06,7,Apartment,Private room,1,83,1,1,1,3
14252020,42.3443546,-71.0880783,0.83,0.7,0.61,2.77,4.9,1.59,3.31,2.34,3.6,0.65,74,1,74,93,6,6,Apartment,Private room,1,82,1,1,1,0
5125723,42.3438822,-71.0894257,0.72,0.64,0.5,2.82,4.96,1.65,3.37,2.4,3.49,0.71,100,1,100,97,1.6,29,Apartment,Entire home/apt,2,70,1,1,1,309
10995976,42.3428308,-71.102129,0.4,0.45,0.68,2.6,5.55,2.21,3.74,2.99,3.07,1.3,77,2,38.5,83,4.66,32,Apartment,Private room,2,100,2,1,1,300
228883,42.3453621,-71.0948612,0.68,0.33,0.51,2.82,5.1,1.76,3.37,2.54,3.45,0.85,349,2,174.5,94,0.09,4,Apartment,Entire home/apt,5,89,558,2,2,364
13709190,42.3428308,-71.102129,0.4,0.45,0.68,2.6,5.55,2.21,3.74,2.99,3.07,1.3,89,1,89,79,8.33,20,Apartment,Private room,2,100,2,1,1,321
6516588,42.34364,-71.0878594,0.81,0.72,0.59,2.85,4.92,1.62,3.4,2.36,3.57,0.74,175,1,175,98,0.58,9,Apartment,Entire home/apt,3,50,1,1,1,365
1863443,42.3401733,-71.1059383,0.56,0.69,0.89,2.84,5.85,2.46,3.97,3.29,2.75,1.6,219,2,109.5,80,0.18,5,Apartment,Entire home/apt,3,96,313,1,1,148
12446656,42.3428308,-71.102129,0.4,0.45,0.68,2.6,5.55,2.21,3.74,2.99,3.07,1.3,80,1,80,90,2.31,10,Apartment,Shared room,2,100,2,1,1,248
13724578,42.3453621,-71.0948612,0.68,0.33,0.51,2.82,5.1,1.76,3.37,2.54,3.45,0.85,120,2,60,80,3.58,8,Apartment,Entire home/apt,4,100,1,1,1,0
1864705,42.3401733,-71.1059383,0.56,0.69,0.89,2.84,5.85,2.46,3.97,3.29,2.75,1.6,279,3,93,86,0.35,10,Apartment,Entire home/apt,5,96,313,2,2,83
6927063,42.34364,-71.0878594,0.81,0.72,0.59,2.85,4.92,1.62,3.4,2.36,3.57,0.74,69,1,69,93,0.48,7,Apartment,Private room,2,100,1,1,1,0
7499960,42.3504193,-71.1013892,1.18,0.51,1.17,2.37,5.28,1.95,3.46,2.68,3.76,1.24,295,1,295,90,0.74,9,Condominium,Entire home/apt,1,100,2,1,1,60
5990896,42.3443546,-71.0880783,0.83,0.7,0.61,2.77,4.9,1.59,3.31,2.34,3.6,0.65,85,1,85,85,2.33,37,Apartment,Shared room,1,100,4,1,1,356
13147585,42.3427542,-71.0973584,0.47,0.42,0.42,2.86,5.35,2.01,3.6,2.79,3.36,1.1,60,1,60,96,6.43,18,Apartment,Shared room,2,90,1,1,1,31
13546070,42.3460879,-71.1026802,0.71,0.4,0.9,2.42,5.52,2.12,3.64,2.86,3.29,1.31,239,1,239,100,1.9,4,Apartment,Entire home/apt,2,97,21,1,1,340
2174476,42.3427542,-71.0973584,0.47,0.42,0.42,2.86,5.35,2.01,3.6,2.79,3.36,1.1,189,1,189,93,2.66,65,Apartment,Entire home/apt,4,100,11,1,0,326
9367059,42.3453621,-71.0948612,0.68,0.33,0.51,2.82,5.1,1.76,3.37,2.54,3.45,0.85,229,16,14.31,93,1.69,8,Apartment,Entire home/apt,10,100,1,1,1,0
11431331,42.3453621,-71.0948612,0.68,0.33,0.51,2.82,5.1,1.76,3.37,2.54,3.45,0.85,289,1,289,93,1.89,11,Apartment,Entire home/apt,3,100,15,1,1,79
1141888,42.3600825,-71.0588801,2.97,2.51,2.7,3.51,2.96,0.7,1.42,0.22,5.46,1.84,149,1,149,90,0.89,36,House,Private room,3,93,1,1,1,32
6072693,42.348725,-71.0915603,0.95,0.45,0.79,2.47,4.83,1.43,3.01,2.24,3.79,0.69,199,1,199,97,1.02,16,Apartment,Entire home/apt,2,100,1,1,1,0
6446940,42.3431955,-71.0901087,0.68,0.67,0.46,2.85,4.99,1.68,3.39,2.43,3.42,0.74,98,1,98,70,0.27,4,Apartment,Private room,2,100,1,1,1,0
12183851,42.3431955,-71.0901087,0.68,0.67,0.46,2.85,4.99,1.68,3.39,2.43,3.42,0.74,70,1,70,79,4.17,20,Apartment,Private room,1,100,1,1,1,308
9496325,42.3464132,-71.1038432,0.75,0.45,0.98,2.38,5.52,2.11,3.63,2.86,3.33,1.37,145,2,72.5,87,0.41,4,Apartment,Entire home/apt,3,94,1,1,1,318
6317304,42.34586,-71.1073149,0.84,0.6,1.12,2.34,5.67,2.26,3.78,3.01,3.2,1.52,193,1,193,95,3.83,56,Apartment,Entire home/apt,2,100,1,1,1,266
2663667,42.3443546,-71.0880783,0.83,0.7,0.61,2.77,4.9,1.59,3.31,2.34,3.6,0.65,155,2,77.5,95,0.66,16,Apartment,Entire home/apt,4,0,1,1,0,30
12592117,42.3428308,-71.102129,0.4,0.45,0.68,2.6,5.55,2.21,3.74,2.99,3.07,1.3,299,3,99.67,90,4.85,21,Apartment,Entire home/apt,8,99,30,1,2,337
13083058,42.3428308,-71.102129,0.4,0.45,0.68,2.6,5.55,2.21,3.74,2.99,3.07,1.3,120,1,120,100,4.93,11,Apartment,Entire home/apt,2,100,1,1,0,0
7840131,42.3504193,-71.1013892,1.18,0.51,1.17,2.37,5.28,1.95,3.46,2.68,3.76,1.24,160,1,160,95,0.32,4,Apartment,Entire home/apt,2,100,1,1,1,0
6316145,42.3420086,-71.087324,0.76,0.87,0.52,2.93,4.93,1.64,3.41,2.37,3.47,0.79,180,1,180,97,4.84,74,Apartment,Entire home/apt,2,100,1,1,1,57
11788394,42.3504193,-71.1013892,1.18,0.51,1.17,2.37,5.28,1.95,3.46,2.68,3.76,1.24,220,1,220,100,1.41,4,Apartment,Private room,2,80,1,1,1,77
13017162,42.3460879,-71.1026802,0.71,0.4,0.9,2.42,5.52,2.12,3.64,2.86,3.29,1.31,199,1,199,88,3.68,14,Apartment,Entire home/apt,3,97,21,1,1,122
12870514,42.3460879,-71.1026802,0.71,0.4,0.9,2.42,5.52,2.12,3.64,2.86,3.29,1.31,238,1,238,92,2.63,10,Apartment,Entire home/apt,3,97,21,1,1,189
4040151,42.3401733,-71.1059383,0.56,0.69,0.89,2.84,5.85,2.46,3.97,3.29,2.75,1.6,279,3,93,91,0.65,15,Apartment,Entire home/apt,5,96,313,2,2,86
5086521,42.3420086,-71.087324,0.76,0.87,0.52,2.93,4.93,1.64,3.41,2.37,3.47,0.79,142,1,142,95,1.87,32,Apartment,Entire home/apt,3,100,1,1,0,0
8428314,42.3476181,-71.1002881,0.91,0.38,0.95,2.5,5.29,1.89,3.4,2.63,3.49,1.14,225,2,112.5,98,2,23,Apartment,Entire home/apt,3,100,1,1,1,61
9329398,42.3428308,-71.102129,0.4,0.45,0.68,2.6,5.55,2.21,3.74,2.99,3.07,1.3,150,2,75,100,0.63,6,Apartment,Entire home/apt,4,100,1,1,0,44
